date_info,name,title,content,rating
Reviewed in India on 14 May 2020,Deepak Bhardwaj,Good earphone but.......Not for basshead,"I was so excited to use these earphone as the features are attractive in regards to price. Here are my observation and thoughts.. Pros :. *light weight. *Easy pairing (switching between two device is much easy with the help of a button). *Sound quality is Great but....Bass is decent(don't expect sony XB series, JBL kinda bass ) you can boost bass a bit with the help of equaliser.. *Built quality is good. Weight is less.. *Battery life is insanely great.. Cons :. *The 10 min charge 10 hours playback features is available only if u charge this earphone with Oneplus proprietary charger supplied with 1+ phones.. * Low latency mode is available in OnePlus phone only.. *Bass is good but not great. Dont expect much. Even cheap brand (BOAT,zebronics) 1K earphone bass is much better from this.. *No physical on/off switch. U have to use the magnetic feature to turn this off and on.. *Supplied User maannual lacks many details (power input , quick charge features etc. *I found this little bit uncomfortable after using for long hours continuously",3.0 out of 5 stars
Reviewed in India on 18 May 2020,pankaj rathi,Regret buying. Poor calling quality. Echoes and wind noises.,"It collects all the outside noise and is very poor in terms of voice calling. Only good for music. Person on the other hand can't hear you because of the wind noise even from the fan. Worst product. Don't go with the brand name. It's a very poor product. Being a Bluetooth earphone you can't use it while riding your bike or scooter because it catches only wind noise. A earphone's main purpose is to help in hearing, but this is a worst product. Dear OnePlus, only big battery life doesn't make it a good product.",1.0 out of 5 stars
Reviewed in India on 16 May 2020,Harshit s.,HONEST REVIEW... Consider this only if you can compromise,"I purchased this 1 week ago and got it today. The packaging by OnePlus is superb, better than packing provided by JBL, SkullCandy, etc.. Coming to main review-. Pros:. Sound quality is better than any other wireless headphones in the price range.. Build quality is not premium but better than average.. The device switching function is great and hassle free.. Sound is optimally loud.. Battery life and charging time is awesomely fast.. Cons:. Sound lag while playing games and videos if HD Audio is turned on in Bluetooth Device's Setting. (around 500ms delay). Low latency is just a marketing strategy, you can never feel difference between sound delayswhile fnatic mode on and off.. If you are consider using this earphones for playing PUBG or COD an your primary internet is over WiFi, use these only if you have 5ghz band wifi, because bluetooth works over 2.4ghz band that will interfere with your wifi and give you high ping/latency. Also, you will need to turn the HD Audio off in Settings>Bluetooth & Device Connections > Bluetooth > OnePlus WirelessZ to get a least sound lag experience.. If they could have provided this earphone with NFC support as well, than this could be a great deal of budget earphones. Now, it is just another pair of bluetooth earphones. When HD Audio is turned on you can literally hear everything in the game, you can tell the opponent position more precisely just by hearing footsteps, but again there will be an audio lag that will be of great loss.",4.0 out of 5 stars
Reviewed in India on 12 May 2020,Vijay,Amazing buy,"Amazing initial impressions, received it on 11th May with fully charge.amazing sound quality more than what I was expecting.should test the backup now.. Good bass.little queak with equilizer n it sounds even greater.. Using it on my OnePlus 7t pro.easy paring and to connect.. Worth a buy.in this price segment. Update: as on 14th july.after new update on OnePlus devices sounds even greater.now I can it's worth.amazing battery back-up.",5.0 out of 5 stars
Reviewed in India on 28 May 2020,Ansari Aaquil ,Worst Product ever,"Worst product ever can not talk properly while riding on bike. Mic is defective as the other end can not hear while I can hear him. Can't auto connect again if pair with another device, it took long time and had to go to settings and tap to connect. U can't waste 2k only for fast charging and long battery life. Boat 255f is far good as I have it too but I have oneplus 7(my 5th oneplus device) so thought that it will work good for my device but disappointed with oneplus for this reason. Requested to return immediately within 36 hours. Don't buy this is waste of money",1.0 out of 5 stars
Reviewed in India on 3 July 2020,nikhil verma,WORST BUY ON YOUR OWN RISK,Worst products I have ever purchased. Never ever think about buying this.. Cons:. 1. Connectivity issues-. You won't be able to connect this Bluetooth device in one go it will take time to get connected.. 2 after connection it will frequently disconnect and then connect itself making you frustrated.. 3 you will throw this earphone hard on the wall for sure after using it .. 4 I did I won't regret throwing it away is the best way to use this f***ing earphone.. 5 Those developers should atleast check this device before selling it's by far the worst product I ever purchased.. I SPENT SO MUCH TIME WRITING THIS REVIEW PLEASE CONSIDER ITS FOR YOUR OWN GOOD.. OR YOU WILL REGRET LATER.. IF DO PLEASE WRITE THE SAME AS THIS.,1.0 out of 5 stars
Reviewed in India on 17 May 2020,Jacob Dawn,Something is fishy,"I got the product and there was no company seal for the box. I'm mentioning some of the problem i faced. 1) No seal for box. 2).5 second delay in play /pause button while playing music. 3) even if it is connected with phone when i used Amazon prime videos it was playing through phone speaker. 4) play / pause button is not working for MX player. 5) i cannot switch off it by power button in neck band, i don't know its a complaint or not",3.0 out of 5 stars
Reviewed in India on 2 May 2020,Mukesh,A Real Flagship Killer,Very reasonable price. Waiting for it,5.0 out of 5 stars
Reviewed in India on 2 May 2020,Manas,"A good wireless earphone,A must buy.",They are really good have a good quality of sound. They definitely have some bass. The best quality they have is the wrap charge the awesome thing and most of the people will take it for the warp charge and their special features.,4.0 out of 5 stars
Reviewed in India on 24 May 2020,Amazon Customer,Disappointed,"Initially I thought this is a great buy, but when I used it for a day, I was not able to connect the earphones to my device. I thought maybe the battery is low, I charged it for 10-15 mins.. Then I opened my amazon app to read the reviews of the product to see whether the Same problem is faced by everyone or just me.. To my surprise I found that this item contains extra pair of earplugs and a red cable which was missing from my product .. I immidiately placed a return request.. 1 . There is a reconnecting problem to the device.. 2. The items are missing from my product.. Highly disappointed. Everyone , please give a thought before buying it .",1.0 out of 5 stars
Reviewed in India on 13 May 2020,Bharat,Dont buy this Earphones,"After my 3 months of extensive use i am changing my opinions. My initial verdict was it was a decent pair of earphones for the price. But i am facing many issues now, some of them are unbearable. They are:. 1) The earphones volume gets automatically reduced to zero while playing, i have to use the buttons in the earphones to increase it back.. 2) The charge indicator continuously glows red sometimes .. 3) Majority of the times it doesn't pair properly .",1.0 out of 5 stars
Reviewed in India on 6 June 2020,Ishann,STOPPED WORKING ALL OF A SUDDEN (10 days),"I gave them 4 stars earlier. Now THE EARPHONES HAVE STOPPED WORKING AFTER 10 DAYS OF USE.. No charging light and not switching on, even by pressing the buttons or by separating the ear pieces.. I need a replacement from OnePlus ASAP. Someone please tell me how can i do that?. The return/ Replacement option is not showing since it has been more than 7 days. HELP ASAP Please.",1.0 out of 5 stars
Reviewed in India on 17 May 2020,Yaqoob,Best neckband in 2000..👍👍,• Takes 40mins to charge (On a OnePlus 7 Warp charger). • The battery life of the Neckband is Near 20h (Recorded using a phone timer everytime I used it). • well sounds Great (Background music and vocals) and has a nice base to it too.. • Neckband is made up of smooth rubber feels awesome 👍. • Both ends of the band (Those bulk edges from where the wire comes from) are made up of metal (I don't know whether it's aluminium or steel or something..but it's good and feels durable. • As of recommendation or confusion of buying a Neckband in 2k I prefer these bullets wireless Z won't regret it that's for sure,5.0 out of 5 stars
Reviewed in India on 17 May 2020,Bikram kumar mahapatra,Not as good product,Charging cable was duplicate cable.. Volume button not working.,1.0 out of 5 stars
Reviewed in India on 14 May 2020,Viral Vekariya,Not any benefit for purchase this product,"Included Components:- Pair Of Bullets Wireless, User Guide, Silicon Earbuds, Safety And Warranty Card, USB Charging Cable. Give what you say first...... Only wireless bullet z has been given and charging cable has not been given and also pouche which is mentioned in specifications...... Wrost product and no any benefit to purchase this product.... Third classs produst seller ane also product",1.0 out of 5 stars
Reviewed in India on 18 May 2020,George,Worst mistake of buying it,The headphone was not at all the quality that i had expected. It has very low quality of sound. I have apple Airpod and this was nothing compared to what that is. It was not a good decision to buy it and don't think I will buy that again.,1.0 out of 5 stars
Reviewed in India on 14 July 2020,gautam singh,Stopped working after 37 days,"Stopped working in 37 days.. It is hanged, white LED remains on all the time.. Not getting resolved by reset.. On further investigation found that the same issue is faced by multiple users. We have to now send it customer care and then wait for their response.. Customer care does not responds to your issues.. Never expected such experience from oneplus.. During covid times can't visit customer care due to weekend lockdown in Noida.. Courier is the option .. Not worth to spend so much time and energy.",1.0 out of 5 stars
Reviewed in India on 16 May 2020,DEAD POOL,Fast charging + great battery... that's alla about it,"Low Latency on finatic mode is not anything amazing. It still lag like normal wireless headset. So for serious gaming its not anything great. Even it hurts to say,cheaper boat headset offer much wider sound stage. Fast charging is the only true special feature about it. AAC comes as default codec. May be because I was too hyped about it, the experience was disappointing.. If you just want a normal wireless headset with dash charge + great battery life go with it.. anything other than that is pretty average.",2.0 out of 5 stars
Reviewed in India on 23 May 2020,Chirag Sardhara,Best value for money.!!,"Just had these delivered today..!! Amazing sound.. I already am using the Realme Buds Wireless neckband since their launch and was sceptical about the Bullets Wireless Z.. However, during the lockdown, my wife needed a pair of headphones for her conference meetings and was left with no headphones myself.. So, as soon as these were launched, I ordered them from Amazon and was not at all disappointed.. The mids and highs are crystal clear.. The bass is just right.. The Realme Buds Wireless sound muffled as compared to the Bullets Wireless Z ,maybe because they are a bit bass heavy.. I highly recommend these for those who are looking for value for money headphones.. Go for it people.. One Plus rocks. As always.",5.0 out of 5 stars
Reviewed in India on 12 May 2020,Krishnan,Oneplus z wireless review,"No Bass , music quality is very bad . Call quality good , connecting to phone was easy. Voice is crystal clear . No noise cancellation . In full sound it's noisy.",1.0 out of 5 stars
Reviewed in India on 26 May 2020,Kiran Metikala,OnePlus disappointing. Unable to turn on the device,The product did not even work for 1 hour. It seems that I had received duplicate product. Unable to turn on the device and the charging was not working properly. Almost after 6hours still it shows red light which means not charged.,1.0 out of 5 stars
Reviewed in India on 25 June 2020,Kindle Customer,FAKE PRODUCT received!!!!!,"HUGELY DISAPPOINTED!!!!. Earphones stopped working on the second day. Light is not switching on even after one hour of charging. and also like most of the customers, there is no never settle printed inside the box. Geniune one has the label printed inside the box. Amazon please look into this n don't allow fake products.",1.0 out of 5 stars
Reviewed in India on 22 May 2020,Amar,Waste of money,"Bad very bad sound is ok-ish not so premium kind what you expect, Low latency what I bought it for it doesn't work even with fanatic mode. Infact the latency rise upto 330ms. Very bad .. looks like plastic with premium painted earphone 🤣🤣🤣🙏😆",1.0 out of 5 stars
Reviewed in India on 12 May 2020,bharath,Great earphones but  audio quality is not good,Not upto the mark.never expected this kind of sounding(no bass) from oneplus.i have mi sports bluetooth basic earphones they are having good sound effect than this.other than audio quality it excels in every other department.,2.0 out of 5 stars
Reviewed in India on 20 May 2020,Rahul Poral,"For the money, this earphones is a steal! Absolutely.","Just bought this yesterday, and the quality of the headphones is top notch for 1999. You wouldn’t get this much premium for what you pay in any other wireless headphones. The material used is superb and durable. All the features are working just fine. It’s very comfortable. Light as air and won’t hurt your ears even a bit. Buttons are premium and very tactile. Not cheap at all.. Coming to the sound clarity, I think these surpass any earphones under 6000 in their quality. The clarity is superb. I don’t understand what ppl are saying that the Bass is low. The bass is superb, clear and thumping enough. If you are looking at bass that will blow your ears out, this is not your pick. All ranges perform superbly for anything from classical to metal.. Overall I would recommend this to anyone. It is a great pair. One of the best I have bought over the last 3-4 years. I previously owned Sony, Sennheiser and JBL.",5.0 out of 5 stars
Reviewed in India on 17 June 2020,Vishnuprasad C.V.,"Do you have a OnePlus device and you care a lot about convenience, go for it.","Ok Lemme get this straight through. These pair of earphones is not ideal for listening to music. All these earphones are aimed at is for making you life a lil easier and a lot easier if you have a OnePlus device like me( OnePlus 7 pro in my case). Lemme tell you how. 1) Awesome battery life. I got it at full charge when I unboxed it it's the third day of my use haven't charged it yet and am still hovering around 30%. I'm pretty sure I used it over 5hrs the past two days and in and around 3 hrs now and it still had 30% charge left. So their claim of 20hrs is kinda true as I fell if I go hard on it today even then I'll get atleast 5hrs more of battery life that would make it in the territory of around 18-19 hrs. Good job OnePlus. 2)Easy pairing with a OnePlus device as it shows a headsup when you turn on bluetooth of your phone and wake the neckband up with the push of a button on the nack band. As for other devices you have to connect it the old fashioned way and once connected it would connect almost instantly the second time. Thubs up again. 3) Water, dust and sweat resistant. If you are like me you you swaet a lot don't wory cuz these can take those sweaty time no problem. 4)Very light weight to wear and you will no find it uncomfortable but after a few hours you would still find it a lil taxing on your ears like any earphones do but still it's better than most other I've tried. 4)If you have other devices like me then you will love the quick switch it's really handy. Now let me tell you who this earphones are not for. 1) If you wanna play mobile games on any other phone other than OnePlus DONT BUY THIS. CUZ IVE NOTICED SOME LAG IN THE IN GAME SOUNDS, EVEN IF IT'S NOT THAT HIGH THAT YOU CANT PLAY ITS STILL THERE AND YOU WILL NOTICE IT. PEOPLE MIGHT SAY YOU WILL GET USED TO IN TIME, YOU MAY BUT I DIDN'T. ALWAYS GO FOR A WIRED EARPHONES FOR THAT.. Well if you have OnePlus device it comes with this fnatic gaming mode so the latancy us remarkably low and very much playable. But that's an exclusive feature so yea.. 2)If you love listening to music and you need those rich base and lovely vocals and clear mids and highs never buy ANY BLUETOOTH EARPHONES IN THIS PRICE RANGE, ALL OF THEM SOUND GARBAGE COMPARED TO WIRED COUNTERPARTS WITH SAME PRICE. THIS DOESN'T MEAN THE OP BULLETS Z IS BAD BUT IT WAS UNDERWHELMING FOR ME AS I HAVE BEEN USING THE ""Sony MDR XB75AP"" for the past 2 years and I haven't yet found anything that sounds better than those in this price bracket for a long time.. SO IF YOU ARE LIKE ME WHO HAS A DECENT PAIR OF WIRED EARPHONES THAT GIVE YOU GREAT SOUND QUALITY BUT WANT THE CONVINCE OF A WIRELESS SOLUTION GO FOR IT YOU WILL NOT BE DISAPPOINTED. PS: THE SOUND OF THESE GOT BETTER OVER THE 3 DAYS IVE BEEN USING IT, I DON'T KNOW IF ME ADJUSTING TO IT OR IF IT IS THE BURN IN OF EARPHONE THAT OCCURRED IT SOUNDS MUCH BETTER NOW AND YOU WILL BE BETTER OF LISTENING TO MELODIES AND MUSIC WITH BASS JUST ENOUGH TO GIVE THE MUSIC A DEPTH TO THE SONG CUZ FOR THOSE THESE ARE GREAT AND VOCALS AND HIGHS ARE PRETTY WELL BALANCED. YOU DO GET ENOUGH BASE FOR THE SONG BUT NO OVERPOWERING IF YOU ARE INTO THAT THEN GO FOR IT .. BUT IF YOU WANNA SPEND THE MONEY TO GET AN EARPHONE THAT SOUNDS BETTER AND DON'T WANT THE FANCY WIRELESS LIFE THEN GO BUY ""SONY MDR XB-55AP, it's of the same price but way better quality of sound.. If you are reading this last line km pretty sure you are serious about spending your money so I'll give you one last tip. ""If you don't have a wired earphone that sounds good then don't spend your money on any wireless earphones in this price bracket you will not be satisfied. Just buy ""Sony MDR-XB55AP @ ₹2000"". Or save up some money and get it's big brother ""SONY MDR-XB75AP @ ₹3000. YOU WILL NOT REGRET YOUR DECISION.",4.0 out of 5 stars
Reviewed in India on 13 July 2020,Sameer,Not for phone calls,"Not for phone calls. When the earphones stick to each other, the headset powers off and disconnects from phone. When the phone rings for incoming call, to answer it on headset, one must first separate the earphones. Then the headset powers on and starts to connect to your phone. All this while your phone keeps ringing. When you start hearing the ring in your earphone and press button to answer the call, the call disconnects. And now you must return the call. If you want to use for taking calls, you will have to ensure that one earphone is always in your ear or fix right earphone somewhere away from left earphone so that they cannot come close, if left hanging, or else they will stick to eachother and power off the headset. Switching between 2 devices is good feature. I have it paired with my OnePlus 7t and my Ipad Pro and just by the button twice, I am able to switch between watching a movie to answering a phone call and back to watching movie on IPad. But the earphones should not disconnect from phone and they are joined magnetically. My main use is for taking calls and I hate a earphone permanently inserted in my ear canal like an earpod or other bluetooth single ear earphone. I had Samsung level U for many years and it also this feature of earphones sticking to each other magnetically but the headset does not disconnect from phone. And since these cannot be returned, I just made a loss of 2000 Rupees :-(",3.0 out of 5 stars
Reviewed in India on 24 May 2020,Aryan Chauhan,Do not BUY FOR PUBG,"Do not buy these for PUBG mobile. I repeat do not!!!. Sound latency is there, also you cannot turn your mic(of these neckband) on during game the game will only turn your phone mic you have to shout while playing so the mic is good for nothing in gaming.",1.0 out of 5 stars
Reviewed in India on 12 May 2020,S Menezes,Good product but slightly lacking in bass,Would have been a 5 star rating if not for the slightly poor bass. Boat rockerz have better bass at a lower price but the bullets are a better package overall. Warp charging works brilliantly.,4.0 out of 5 stars
Reviewed in India on 25 May 2020,Nitin Kakkar,Not for Base Lovers,"I got it delivered in 7-8 days due to Covid situation, i was eagerly waiting for it but I was so disappointed when i start using it for first time. No base at all. Seriously you will find no base at all, its like local headphones in terms of base.. Light weight, easy to connect, if you are connecting to other headset then u need to use Button to change connection.. I believe base is common thing which helps sound to soften and it’s missing here.",1.0 out of 5 stars
Reviewed in India on 18 May 2020,Shiva Goel,Awesome battery and worse product for calling,"Amazon : Timely delivery. Refund processing is very good.. Oneplus wireless Z :. Pros : Build quality is superb.. Charging is pretty good.. Power backup is awesome.. Cons : Sound quality is terrible.. I used for calling and found i can hear everything loud and voice is shrilling. Zero noise cancellation , sound from 50mtrs away from my mic was creating clear noise into call receiver.. For music it is ok ok.. I hardly put it 45mins and got headache. I returned at that moment only.. Thanks to Amazon return and refund processed successfully.",2.0 out of 5 stars
Reviewed in India on 16 May 2020,Sujith Thomas,Oneplus always keeps their brand value,"Oneplus always keep thier brand value... Great product than i expected.. Last 4 years i really happy with oneplus family and this wireless z is great product and unbelievable battery life and value for money. If someone seeking for a bluetooth earphone, go for oneplus bullet wireless z... Good quality and its very easy to use and magnetic control function very nice... Thanks for this product and very good packing superfast delivery even during this situation.. hats off oneplus and Amazon... Cheers",5.0 out of 5 stars
Reviewed in India on 24 May 2020,Archana G,Great deal at this price.,"I will consider Sennheiser 275s and JBL endurance run Bt as my benchmark in the review.. 1. Sound/ vocals are extremely good. It is same as the sennheiser and JBL. 2. Bass is 10% less when compared to JBL run, but for me bass was not a preference.. 3. Volume is much loud. You will feel full volume at 50-60% setting.. 4. For me the wire length is a little bit too long. It will disturb you while exercising.. 5. Also it does not have the small wire connector, so the 2 wire L & R keeps coming on your face.. 6. Battery is awesome.. 7. Auto magnetic pause/play feature is good.. 8. Type C charging is a need of the hour. So good.. 9. The range is quite good, because of Bluetooth 5.0. If you want a good vocals and decent bass with lots of features then definitely go for it.",5.0 out of 5 stars
Reviewed in India on 16 May 2020,Haneesh Mvv,"A honest review, it's Fabulous.","Guys literally I loved this product,. At the best price the best quality.... The neck band is perfect for everyone the quality of it is really fab.... I loved this but I feel that it would be a good sign if I get some more bass effect only for that sake sound quality gets 4/5 rating. Valur for money 5/5 for sure.... With in fraction of seconds it gets connected after disconnecting.... More over the range is fab while taking calls it's crystal clear... I'm using MI A1 and it works perfect, if u have one plus it may work more perfect with the parenting brand.. 😉",5.0 out of 5 stars
Reviewed in India on 12 May 2020,Suhas,OnePlus bullets wireless Z: No words!!,"One of the best from OnePlus. Compared to Bullet wireless 2, this is way more awesome. And that too at 2k. A true winner from OnePlus.. Go for it. Balanced music and bass.",5.0 out of 5 stars
Reviewed in India on 17 May 2020,Nevin Joseph Morrison,The best wireless earphones in sub 2000 price range.,"OnePlus once again living upto their brand philosophy of delivering an awesome product at a compelling price point. I already own the realme buds and as far as I can compare, the wireless Z is superior in every department that matters to me.. Sound quality is the main stand-out feature with good bass, clear mids and controlled highs. This will fit the needs of a lot of people with it's almost neutral sound signature. Fit is good and the large tips work fine for me. What I'm amazed by is the soundstage which is the best I've heard from a single dynamic driver earphone. So far loving it and thoroughly enjoying listening to music and watching videos. For people who might complain about bass, tweak with the eq settings before judging. I'm sure this won't disappoint.",5.0 out of 5 stars
Reviewed in India on 2 July 2020,vishal sapkal,Don't get fooled by stars on homepage !!,Lets start review with pros. Pros:. 1. Build quality is top notch.. 2. Pairing is relatively easy.. 3. Warp charging WITHOUT ONEPLUS CHARGER is awesome 10 min charge 10 hours battery !!. 4. Magnetic control is good to pause music.. Now coming to cons. Cons:. 1.The blinking light is really disturbing in dark. It blinks even after pairing with phone. OnePlus I don't need you telling me every 10 seconds that my earphones are paired 🤦‍♂️. 2. LOW LATENCY MODE doesn't work on other phones except OnePlus 5 and above !!!!!. 3. Finaly I would say this little gadget is awesome if you have a OnePlus device but it's not well suited for you if your phone doesn't have Bluetooth 5.0 sadly mine is 4.2 !! My advice would be dont get fooled by stars on the product page because the stars are given literally by OnePlus fans and not honest reviewers who aren't biased in their opinion !,3.0 out of 5 stars
Reviewed in India on 17 May 2020,ANKIT KUMAR,Overrated Product | Not for true bass lover,Sound quality is not satisfied. Battery Backup is best this is the only plus point. No protection cover on charging point. JBL 100 is far far better compare to sound quality.. Bass : 5 / 10. Call Quality : 6/10. Audio Level : 7 / 10 (Comes out of earphone). Tested On : One Plus 7,3.0 out of 5 stars
Reviewed in India on 12 May 2020,Saish betkar,Good product,Battery life10/10. Music 8/10. Ease of use 10/10. Was disappointed with the bass quality not that bad though. Good for long use. Close fit. Overall 9/10ish,4.0 out of 5 stars
Reviewed in India on 15 June 2020,Nitesh Mestry,Excellent BT earphones with whole lot of features,"I liked these earphones since before these I was using Jabra Elite 25E but they lack good BT range. While these have really good BT range. Here are listed some good and bad aspects of these earphones.. Pros:. 1. Excellent BT range. 2. Sound quality is really good. There are many reviews which say it's low on bass but I think I'm okay with it.. 3. Quick charging and long battery life. 4. Turn off-on is much faster.. 5. Multi device connection and pairing with any device is seamless. 6. Switching between two devices is pretty fast. Cons :. 1. It has an LED which blinks after every 4 seconds. You wouldn't notice it in the daylight but it become irritating especially during night. Like imagine you are listening music while sleeping, lights off, and then something starts blinking after every 4-5 seconds. And after a while it start irritating.. 2. Features like play, pause, next does not work on MacBook. I would recommend to cross-verify the features on the official website before buying it.",5.0 out of 5 stars
Reviewed in India on 6 June 2020,Ankit,Magic Band!!,"I bought black variant from most trusted Amazon seller Appario Retail on 24th May.. Delivery was perfect and was done well before the promised delivery date even in this lockdown scenario.. Product was in new and original condition, and sealing was proper and untampered.. I use these with my OnePlus 7T android phone and Windows 10 Lenovo laptop.. I mainly use these for music listening, Netflix & Amazon Prime on my PC, Office meetings on Microsoft Teams platform, and college classes on Google Meet platform.. This is my first wireless neckband. Previously, I have used Sennheiser CX 275 S, Philips SHE1405WT and other wired earphones.. I love this product. I am perfectly happy with this product and haven't encountered any issues so far.. In detail -. Pros. 1. Perfect build quality and very functional, lightweight and comfortable design. 2. Neckband rests perfectly on my shoulder around my neck and doesn't fall off. Well balanced and comfortable. 3. Default earbuds fit perfectly in my ears, are comfortable and don't fall-off (big plus for me). 4. No issues in audio quality department. I have seen people complaining about this having not enough bass, but I haven't felt anything lacking in its sound. It's pretty satisfactory as per my taste. So, thumbs up for sound quality. Just to add, I haven't used any of the Sony's Xtra bass earphones so I cannot compare with them.. 5. Quick charging and long battery life. 6. Type-C charging so my OnePlus 7T charger is more than compatible with this neckband as well. No need to maintain or carry multiple cords or chargers. 7. Ease of connection is amazing. Just detach the earbuds and you are connected in less than a sec to your last connected device. Voila.. 8. Quick switching works flawlessly and is really quick too (within ~1 sec). I switch almost 20-30 times between my phone and laptop in a day and it works like a breeze every time. I am really impressed with such ease of switching. These buds have surpassed my expectations in this department. 9. Perfectly compatible with Windows 10, and Microsoft Teams and Google Meet platforms on laptop. Haven't had any issues taking my meetings or classes so far. It works flawlessly, no audio breaking, stuttering or dropped connections. Connection is robust and reliable. Audio quality is also loud, clear and good. This neckband is as good and trustworthy in this department as you would expect from any other good wired earphones. Any issues in this department would have been a real deal breaker for me. So I am kinda relieved and also impressed with its perfect performance. 10. Mic quality is good too. Haven't had any issues making myself hear using this neckband. No complaints from me or the person I am talking to so far. Cons. None so far. I don't play mobile games so no comments on lag or anything from my side.. I have been using it (heavily) only for one and a half weeks now, so no comments on its durability.. Overall, this is perfect product. Robust and perfect in every department. Flawless. No complaints so far. Great product from OnePlus. I really love my first neckband and I would strongly recommend this to anyone looking for a perfect product in every department. A big thumbs up to this product and OnePlus. Go for it without thinking twice.",5.0 out of 5 stars
Reviewed in India on 19 May 2020,Numan khan,On average purchase,Earphone is quite good but i have been hearing rumors that its the best under 2K among all but i will say its 60% and 40% fight between realme buds wireless ... because the build quality is almost same but according to me realme looks quite better and the only draw back is with realme that it has Old model type A port charging and 10 hours of backup ... otherwise the bass of realme is better than oneplus nd i m facing one more problem with it that i have to re-connect my device by clicking the switch button in order to use this earphone for call ... because until nd unless you will not do you'll not able to use it for calls.... nd the only thing i like in the earphone that is the Type C charging,4.0 out of 5 stars
