date_info,name,title,content,rating
Reviewed in India on 20 November 2020,shoban,Neck support,Neck support must needed,4.0 out of 5 stars
Reviewed in India on 23 August 2020,V. P. Singh,Best Headset by JBL Infinity.,Go for it without any doubt.,5.0 out of 5 stars
Reviewed in India on 20 August 2020,mukesh kumar dubey,Great earphone in this price.,Sound quality is superb noise cancellation is super dooper and bass quality is fadu...,5.0 out of 5 stars
Reviewed in India on 26 August 2020,krishna praveen,No latency for PubG,Bass is some what heavy. But suitable for lot more mysics. Best for music lovers. No Latency. Excellent for pubg game.,5.0 out of 5 stars
Reviewed in India on 25 September 2020,kartikl,Waste of money,Left side of earphone stopped working after a week of use low quality of flexible wires used sound quality is average,1.0 out of 5 stars
Reviewed in India on 6 July 2020,Roshan,They are not JBL not mentioned in the box. The product is ok,They are not JBL not mentioned in the box,3.0 out of 5 stars
Reviewed in India on 27 October 2020,Santosh biradar,It's ok,Mid range best bluetooth headset,4.0 out of 5 stars
Reviewed in India on 17 August 2020,Sareer,Average products,"didn't meet my expectations, didn't get JBL sound quality, good bluetooth headset in this price level",3.0 out of 5 stars
Reviewed in India on 13 February 2020,mukul chaudhary,Save your money,With in 19 day it stop working.. Battery is less the n 7hrs. Even boat earphone have better sound quality .. Waste of money,1.0 out of 5 stars
Reviewed in India on 8 November 2020,praison,.,"Don't buy this product, if u have used other other better ear phones,. Boat is better than this .. OnePlus bullets is the best.",1.0 out of 5 stars
Reviewed in India on 24 December 2020,toezer,stopped working - doesn't charge,The product has stopped working.. At times works for a max of one hour after charging. Loses charge almost immediately most times !,3.0 out of 5 stars
Reviewed in India on 17 December 2020,ARUN JACOB,Bad mic quality,"I feed the noice cancellation is very bad and even we keep the mic near to us alao, the person in the opposite side can merely hear us.",3.0 out of 5 stars
Reviewed in India on 24 August 2020,Prabha,What a waste of money,Worked for 3 days and stopped working. I am beginning to doubt JBL for introducing this crap in market. Will never buy or recommend JBL,1.0 out of 5 stars
Reviewed in India on 17 November 2020,Rajendra Singh,Overall experience is great.,It's Awesome sounds quality & Battery backup is great upto 6-7hrs in a day.. Overall experience is great.,5.0 out of 5 stars
Reviewed in India on 11 August 2020,Maverick,Good Product.. Low Bass,The overall sound quality is good. Bass is very low.. The product is strong enough to withstand rough usage..,4.0 out of 5 stars
Reviewed in India on 31 October 2020,Tharunn,Nice product,The sound quality of the product is very good and supports dolby atmos one of the best headphones I ever used,5.0 out of 5 stars
Reviewed in India on 11 March 2021,V C Ekanth Chowdary,A beast with moderate battery,"Very satisfied except for the battery. Overall, worth the price. Bought it for just 899 INR during Great Indian Festival Sale.",5.0 out of 5 stars
Reviewed in India on 23 January 2021,amit tripathi,Great product in this price range,Very good product and sound quality is great very durable and reliable product,5.0 out of 5 stars
Reviewed in India on 24 October 2020,Mathan Lal,Worth the amount spent,"Worth the money, wires are also flexible.. Battery backup is also good.",5.0 out of 5 stars
Reviewed in India on 11 October 2020,Pooja N,Earbuds aren't of proper size!,"Sound quality is good but earbuds doesn't fit well, they are loose and falls off after every 2 minutes.",3.0 out of 5 stars
Reviewed in India on 27 August 2020,Amazon Customer,Value for money..,Amazing battery life.. confortable..,5.0 out of 5 stars
Reviewed in India on 18 March 2020,Sagar Doifode,Powerful bass,12mm driver gives powerful bass.. Only for bass lovers.. Deep bass mode is awesome.,4.0 out of 5 stars
Reviewed in India on 24 January 2021,Harpreet Singh,Awesome,"Nice product, good earphones in this budget, sound quality good.",5.0 out of 5 stars
Reviewed in India on 5 November 2020,amazon customer,good,good,5.0 out of 5 stars
Reviewed in India on 4 March 2020,pushpendra singh,Best product by JBL,I like this product it's a good product Bluetooth connectivity is good and best sound quality and long battery time for music and call,5.0 out of 5 stars
Reviewed in India on 6 December 2020,Dhaval N Parekh,Sound Quality and Batery Life,Its sound quality is great and uts batery life is more than other headphone.. and it provide magnet.,5.0 out of 5 stars
Reviewed in India on 30 July 2020,Nitesh Sadani,Worst performance,Product is below average. Many other better options are available below this price. Recommend not to buy it.,1.0 out of 5 stars
Reviewed in India on 26 February 2021,Rakesh kumar,Issue,Hi I am unable to talk on bluetooth as there is no sound while I am on call... It is not working on calls number of times,1.0 out of 5 stars
Reviewed in India on 17 March 2021,Sanjay Kumar,Good👍,Sound very good,4.0 out of 5 stars
Reviewed in India on 23 July 2020,prem vishnoi,It's amazing,It's really amazing...it has changed completely my music hearing conception.Just go for it.Thanks Amazon for providing such an amazing piece,5.0 out of 5 stars
Reviewed in India on 10 July 2020,Vatsal patel,Awesome product and value for money,"I am using this product over 6 months for my daily workout , this product comes with better build quality and with better noise cancellation.",4.0 out of 5 stars
Reviewed in India on 26 December 2020,Surendra Prasad,Nice backups,Sound and bass quality is nice.,2.0 out of 5 stars
Reviewed in India on 1 February 2020,Ashok Agrawal,Okaish,Not worth it. Doesn't stay in ear,3.0 out of 5 stars
Reviewed in India on 27 January 2021,Nikhil Singh,Jbl glide 120,Decent quality product sound quality is amazing If you are buying bluetooth earphone first time than you must try it,4.0 out of 5 stars
Reviewed in India on 21 October 2020,hakkim,nice prodect,best quality great bass effect i like infinity bettery backep is good so good prodect thanks amazon and infinity jbl,5.0 out of 5 stars
Reviewed in India on 18 October 2020,Pratima Shinde,Awesome,Good quality material used.. Could able to connect to two devices - laptop Bluetooth as well as Phone Bluetooth.,5.0 out of 5 stars
Reviewed in India on 10 September 2020,Sashi Bhusan Prasad,Great experience for attending meetings,Multipurpose earphone which is great in attending meetings and listening music. Volume control keys are very sturdy.,5.0 out of 5 stars
Reviewed in India on 10 October 2020,Sushila,"once the music is ON , u will not be able to LEAVE",Very good sound quality. Battery backup is also very good. Look wise awesome,5.0 out of 5 stars
Reviewed in India on 19 December 2020,Pooja S,Just sucks,People on the other hand can hardly hear,1.0 out of 5 stars
Reviewed in India on 17 September 2020,Chinmay k.,Unexpected!!,Worse product ever.. not expecting this from Amazon as well as jbl too. The service is not good as well no response from team amazon.,1.0 out of 5 stars
Reviewed in India on 4 September 2020,SK,Inferior quality sound,used for calling and jarring sound.. not sure if I have received a defective one.. returned within 15 mins of receiving it.,1.0 out of 5 stars
Reviewed in India on 10 November 2020,Amazon Customer,Don't buy this earphones,- Not suitable for gaming..it would be a nightmare if you play games with it. - not at all comfortable. - connectivity issues,1.0 out of 5 stars
Reviewed in India on 25 March 2021,AmanSingh,Worst earphones,Wrost product ever. Only in one month ear phones battery got dead . They replaced it 4 times but same problem occurs again and again.,1.0 out of 5 stars
Reviewed in India on 2 December 2020,anil kumar,Bluetooth headphone,This product flipkart comparesion wrost neck plastic to loose and 2 times replacement but flipkart quality not avail for amazon... 😒,4.0 out of 5 stars
Reviewed in India on 23 October 2020,amar shivaji jugale,Not good to use on bikes,Not good as a neck band. Wire quality not good. Due to flexible cable access buttons difficult to find or doesn’t well placed,2.0 out of 5 stars
Reviewed in India on 28 October 2020,shahi,Happy,"Earphone is very good , ear are not paind but earphone sound quality is not high , sound quality is medim. Price is good",3.0 out of 5 stars
Reviewed in India on 6 September 2020,Aaditya Khandke,Awesome Sound Quality,Some people might not like the traditional buttons but the sound is awesome and the 12 mm driver produces awesome deep bass.,5.0 out of 5 stars
Reviewed in India on 18 November 2020,Anil Chavand,Good festival deal product,"Sound quality, noise cancellation and bass quality isgood",5.0 out of 5 stars
Reviewed in India on 22 July 2020,Rahul lakhanpuria,Not good for calls,Not at all able to talk in calls....useless for calls.,1.0 out of 5 stars
Reviewed in India on 22 August 2020,Shweta Bhatnagar,Fake product?,Stopped working in a month and the links to warrants are fake. Doesn’t work.,1.0 out of 5 stars
Reviewed in India on 1 August 2020,Gurbaksh s.,Best sound quality. off course the name is enough JBL❤️,Best earphones I have purchased better than real me buds and Samsung level u,5.0 out of 5 stars
Reviewed in India on 31 January 2020,Amazon Customer,Super Bass,Music quality is awesome but very dangerous.,5.0 out of 5 stars
Reviewed in India on 11 August 2020,Ajay Huriwal,Waste of money & time,Ear phone voice doesn’t match with video lipsing.,1.0 out of 5 stars
Reviewed in India on 27 July 2020,Manish singh,Go for it,"Best at this price , built quality is just awesome",5.0 out of 5 stars
Reviewed in India on 23 March 2021,jagan,Excellent,Great buy I loved it. Buy one more after using,5.0 out of 5 stars
Reviewed in India on 25 October 2020,nagesh kumar s,Value for money,Good head phone at the price point,4.0 out of 5 stars
Reviewed in India on 11 December 2020,Suman Mukherjee,Awaysome... Best quality product.. ☝☝,Sound quality is very good... 👍👍,5.0 out of 5 stars
Reviewed in India on 20 October 2020,Rahul,Waste of money,I got duplicate product Itoms manufacturing was very bad it does not stay in your neck because I purchased it from big billion days,1.0 out of 5 stars
Reviewed in India on 7 March 2020,Amir Jamal ...,Sound Quality is better,"In this earphone have two mode Normal & deep Bass,Sound quality is nice i like bass and this earphone have extra Bass for bass lover",5.0 out of 5 stars
Reviewed in India on 15 August 2020,Abhishek ji,Not good,Two short for adult neck and mic doesn't work properly and not stable on the neck also noise canceling is bad sound and bass is good,2.0 out of 5 stars
Reviewed in India on 30 October 2020,arjun,Not recommended unless price below 500,"Its not worth 899, as after 20-30 min it will irritate to your ear, sound quality not good even of simple wire earphone will better.",2.0 out of 5 stars
Reviewed in India on 13 February 2021,Amazon Customer,Not worth buying compared to Boat or JBL.,"Sound quality is too bad. Also, product life is very short though used very safely and cautiously.",1.0 out of 5 stars
Reviewed in India on 26 August 2020,Jash,Good sound but with bad batter,First two week after purchase it worked fine but later it started having battery issue . So inshort i cant use it anymore .,3.0 out of 5 stars
Reviewed in India on 6 March 2021,mritunjay,Best in class,Wonderful n clear sound then any other earphones...dual quality of sound normal n deep bass mode..which is quite expressive,4.0 out of 5 stars
Reviewed in India on 3 December 2020,chandrakant,Pls replace,MyJBL WIRLESS EARPHONE ORDER ON 4.11.2020 RECD ON 5.11.2020 BUT THIS PROJECT NOT WORKING SO I WONT REPLACEMENT FOR THE SAME,1.0 out of 5 stars
Reviewed in India on 9 November 2020,GS,Ok,Good product bt not that good,4.0 out of 5 stars
Reviewed in India on 7 February 2020,Fazal Ali Khan,Nice product,Good product nice sound battery backup is super and good bass.,5.0 out of 5 stars
Reviewed in India on 16 August 2020,Ur Indian customer,Bought it only for sound quality,Everything is fine. I just feel the magnets are too weak they can easily go apart when you do some workout,4.0 out of 5 stars
Reviewed in India on 7 October 2020,G.Durga Swamy.,No1 worst quality,sound clarity is not good magnet not working how many times will do replace,1.0 out of 5 stars
Reviewed in India on 20 March 2020,Kunal Patel,"Open product, without box and missing items","Guys please avoid this product for few months, I received earphone without box,without charging cable without user manual.",1.0 out of 5 stars
Reviewed in India on 27 August 2020,sarin m.,Good bass good quality!!!!!,Good Quality good bass does well in noice cancellation great product,5.0 out of 5 stars
Reviewed in India on 8 March 2021,Amazon Customer,This does not fit in ear 👂.,Sound and bass .. Quality is good but this doesn't fit in ear you would need to hold earphone with your hands.,2.0 out of 5 stars
Reviewed in India on 13 January 2021,Rahul,Defective products,Pathetic!!. Within a day it stopped working.,1.0 out of 5 stars
Reviewed in India on 7 November 2020,Akshay Mohite,Good product to buy,Worth for money as I bought in big billion sale. One the best products under 900rs,4.0 out of 5 stars
Reviewed in India on 31 December 2020,Amazon Customer,Not recommended,"Don't buy ,if you are looking for sports version.",1.0 out of 5 stars
Reviewed in India on 5 March 2021,Javed khan,"Saller is fast, but return time so long","The sound 🔊 quality is good but mic is so poor quality. If you taking your close person so you , you will have talk to high volume",3.0 out of 5 stars
Reviewed in India on 16 September 2020,KIRAN,the device stopped working after 15 days,"after 15 days the device is not turning on ,now it is not working rignt after replacement closed iam unable to contact service excutive",1.0 out of 5 stars
Reviewed in India on 5 November 2020,Bibhu Prasad Swain,Poor quality,The replacement earphone too is defective as the Bluetooth disconnects automatically and charging takes more than 3 hours.,2.0 out of 5 stars
Reviewed in India on 27 February 2021,Chandan Kumar Suryavanshi,Excellent sound but charging and size is very bad,Item takes more time to charge and in ear not comfortable and big sized of ear plugs/ only quality of sound is very good,3.0 out of 5 stars
Reviewed in India on 2 March 2020,S.GYANESH PATRO,👌🏽👌🏽👌🏽👌🏽👌🏽,👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽👌🏽,5.0 out of 5 stars
Reviewed in India on 18 January 2021,Sanket Galande,Bad pick,Takes time to pair. Poor noise cancellation. Video does not sync with audio. Audio lag. Poor performance.,1.0 out of 5 stars
Reviewed in India on 30 October 2020,Gulshan Kumar,Excellent 😌,Superb I loved it. Excellent Quality Budget Headphone 🎧 I Bought 899/-In festival offer.,5.0 out of 5 stars
Reviewed in India on 7 November 2020,Saurabh,Bass and fitting,The fit in my ear is little annoying with every ear tip. But sound quality is best among wireless earphones i can easily keep it at no .1,5.0 out of 5 stars
Reviewed in India on 30 August 2020,Senthil.TriStar,Excellent,Excellent just go for it. Much more better than other Chinese products,5.0 out of 5 stars
Reviewed in India on 17 September 2020,USER,WASTE,"ALL THE FEATURES ARE WORST, WORST BATTERY AND AN OVERALL WASTAGE OF TIME AND MONEY. NEVER EVER BUY THIS. GO FOR OnePlus or Boat IF YOU WANT",1.0 out of 5 stars
Reviewed in India on 16 February 2021,Sumit,Don't buy,It connects automatically call at the time of switch off. It's Product minus feature.👎👎. Rest is ok..,2.0 out of 5 stars
Reviewed in India on 22 March 2021,Creater,Awesome Quality,"Always, Harman is the best for quality sounds.. On offer period, we can afford for range of thousands rupees.",5.0 out of 5 stars
Reviewed in India on 22 August 2020,neeraj_05 dhage,Cheaper,The cable which provide is low quality and short.. Battery last upto 6 hrs.. Overall it is good as per price.,3.0 out of 5 stars
Reviewed in India on 22 August 2020,rejin,Good product,Good product,4.0 out of 5 stars
Reviewed in India on 18 March 2021,praveen vyas,Great to use at an best price,Nice product,5.0 out of 5 stars
Reviewed in India on 25 August 2020,AMIT,❤❤very nice wireless bluetooth,Very good quality bass and material is ousum bass love,5.0 out of 5 stars
Reviewed in India on 22 October 2020,Vineesh P.,Bad quality,Sound clarity is bad. Not worth for money. Look like a duplicate product,2.0 out of 5 stars
Reviewed in India on 10 October 2020,Sejal Viraj gawade,Disappointed!!!,Really disappointed with it!! in just a month The right side of the earphone is not working !! Just waste of money !!! Plz don't buy!!,1.0 out of 5 stars
Reviewed in India on 13 January 2020,Leela Mohan Raj G,Infinity,Nice product bulid quality is nice go for it,4.0 out of 5 stars
Reviewed in India on 5 November 2020,Rhea,Go for it!!,A good buy at this price. Decent battery life and good sound quality. I love that I can just fold it and keep it inside my pocket.,4.0 out of 5 stars
Reviewed in India on 27 October 2020,Suren Taak,A good product in this range,"Bass quality is good but other sounds are not so clear also very loud at the same time.. I like this product, value for money.",4.0 out of 5 stars
Reviewed in India on 30 November 2020,Amazon Customer,Not satisfied,After one week it is not working.. There is some powering up issue or connectivity issue. Suddenly it has been stoped working.,1.0 out of 5 stars
Reviewed in India on 28 March 2021,Bittu,Why this earphone sometimes disconnect,I am not satisfied with this product because sometimes its automatically disconnect and sometimes speakers are not proper in sound,1.0 out of 5 stars
Reviewed in India on 30 October 2020,Ganu,Product is not working,"I received courier today but the product in not working, its horrible they sent worst product which are not even working.",1.0 out of 5 stars
Reviewed in India on 16 February 2020,916,Battery issue only,"Good one, battery only 2.50hrs run whn i am using full(max) sound... 50% sound using max 6hrs battery.. best choice",5.0 out of 5 stars
Reviewed in India on 15 January 2021,Jowin Joy,Satisfied...thanks Infinity,Absolutely mindblowing...more than expected...no bass distortion..bought it for 1099...and it is worth .,5.0 out of 5 stars
Reviewed in India on 13 February 2020,Thiru ,Harman quality sound ♥,Best sound quality ♥. Bass superppp ♥. Harman quality sound ♥. Pubg gaming sound little late,5.0 out of 5 stars
Reviewed in India on 8 November 2020,Sweta Mahapatro,"Ok okayish type, not perfect for music lovers","Okay okay type, i got this one beacause of its discounted price, sound quality is average, nothing great",4.0 out of 5 stars
Reviewed in India on 5 February 2021,Sunil ,Very good product from infinity.,Voice is good .Only thing don't like it slips from ear .It hurts if u r using in helmet.,4.0 out of 5 stars
Reviewed in India on 8 August 2020,Mohammed Yousuf,Call quality can be better,"Call quality can be better, other than that the sound quality of music is mind blowing.",4.0 out of 5 stars
Reviewed in India on 14 December 2020,Yogesh Shukla,Nice,Nice bass and sound clarity,4.0 out of 5 stars
Reviewed in India on 15 November 2020,Amazon Customer,Painful earbuds,Sound quality is just awesome but the earbuds are painful to wear after being used to wearing House of Marley from years.,3.0 out of 5 stars
Reviewed in India on 25 June 2020,Shiwani Sah,battery backup issue / Auto off,Device is getting auto off/battery backup is not good/ Sound quality is good but not working properly auto disconnect from mobile.,1.0 out of 5 stars
Reviewed in India on 21 July 2020,Rishabh kumar,Bass is not so deep,Sound was good but the bass was not so deep as compared to mivi thunderbeats,4.0 out of 5 stars
Reviewed in India on 25 June 2020,SANDIP,Great Product.,Sound quality is great.,5.0 out of 5 stars
Reviewed in India on 10 September 2020,Bhushan Haridas Kasare,Dont buy,Dont buy the product. Not satisfied with product. Want to change with Boat but no option available with that.,1.0 out of 5 stars
Reviewed in India on 6 February 2021,ankit pathak,Sound quality is poor and I think dublate product,Very bad sound and quality battery backup is very low,1.0 out of 5 stars
Reviewed in India on 10 September 2020,Kavita J,Good one,Good build quality and battery life. Go for it and you will not be disappointed.,5.0 out of 5 stars
Reviewed in India on 25 November 2020,Arunprakash,Worth for money,Sound quality & battery life are more than expected for this price which is good,5.0 out of 5 stars
Reviewed in India on 29 October 2020,Manish Thapa,Need improvement,Fitting is very poor as ear start paining if u wear this band for long duration.,5.0 out of 5 stars
Reviewed in India on 29 October 2020,Nitai c.,Good for calling...,It is good for calling.... Sound quality is 5 out of 4. Bass is High... Value for money... It's ver nice...,4.0 out of 5 stars
Reviewed in India on 25 February 2021,Tarini,Charging issue,"I bought on 30th January, i found it good but now its not charging idk what's the problem. Not satisfied, waste of money i guess.",1.0 out of 5 stars
Reviewed in India on 28 March 2021,ch04,Don waste ur money on this,"It's a waste, have stopped using it.",1.0 out of 5 stars
Reviewed in India on 14 October 2020,AG,Product is good For entairtaiment only,Noise cancellation,2.0 out of 5 stars
Reviewed in India on 21 September 2020,Nani,Awesome headphones,Superb bass great quality sound,5.0 out of 5 stars
Reviewed in India on 11 February 2021,Sanjay kumar,Music automatically stopping within 10 min for 20 second,Music automatically stopping within in 10 min for 20 second,2.0 out of 5 stars
Reviewed in India on 25 March 2020,naveen,Worst,Microphone is worst.when on receiving calls mic is working only we touch mouth then only receiver listening our talkings,1.0 out of 5 stars
Reviewed in India on 13 August 2020,Akshay,Has An Overshadowing Bass,Does not gives a balanced output. Bass boosted and Overshadowing bass are two different things.,3.0 out of 5 stars
Reviewed in India on 8 August 2020,prem maheswaran,Good audio and build quality,Most offerdable Harman product with great audio quality and solid build quality. Go for it 🤘🏾,5.0 out of 5 stars
Reviewed in India on 4 November 2020,Amazon Customer,Good Earphone,Good Quality Infinity (JBL) Glide 120 Earphone Good Bass and Treble sounds is low overall nice product,5.0 out of 5 stars
Reviewed in India on 5 October 2020,rohit yadav,Bad experience..... Right side is not working within a month of purchase.,I bought this earfon last month.... & now it's right one is not working.....it proves that a Chinese product is a Chinese product ....,2.0 out of 5 stars
Reviewed in India on 15 September 2020,God,I like it,Wire is soft. Overall i like this product,4.0 out of 5 stars
Reviewed in India on 6 March 2020,Vishwanath Tari,N,Sound quality and battery backup too good,5.0 out of 5 stars
Reviewed in India on 9 December 2020,Amazon Customer,Quality is not as per brand name,Quality is not good as per brand name. Many times Bluetooth disconnected automatically.,2.0 out of 5 stars
Reviewed in India on 17 September 2020,LIPI S.,Not comparable to JBL,The mic is not working properly with laptop. Not a value for money product. The wire is too long. It doesn't look classy,1.0 out of 5 stars
Reviewed in India on 6 November 2020,Amazon Customer,Bass is not as deep as it represent.,Bass is not too deep as i wanted but overall good product in this range. Go for it if u have budget under 1000.,4.0 out of 5 stars
Reviewed in India on 23 March 2021,Sukesh Kumar,Stupendous,Simply the best bluetooth headphone I ever had was a big boat fan but now the boat has sailed away love yoy JBL,5.0 out of 5 stars
Reviewed in India on 28 October 2020,Soumik bose,Amazing product,"Superb quality bass, sound is amazing I loved it thnxx to infinity (jbl)",5.0 out of 5 stars
Reviewed in India on 2 January 2021,Mathan Kumar,Nice one,Once the charge full it will work up to 15 Hrs,4.0 out of 5 stars
Reviewed in India on 30 June 2020,Amazon Customer,Awesome,Best at price of 1300.. First i was to buy realme wireless earphone but then bought this and are awesome.!!,5.0 out of 5 stars
Reviewed in India on 24 March 2021,Siddhant,Value For Money,Works Amazingly seems waterproof also. Good sound quality. Better battery life.,5.0 out of 5 stars
Reviewed in India on 10 January 2021,Yash garg,NOT LONG-LASTING,"I HAVE PURCHASED THIS PRODUCT ON 19 NOV 2020 AND NOW TODAY IS 10 JAN 2021, ONE EAR PIERCE IS NOT WORKING. I CAN'T DO ANYTHING ..",1.0 out of 5 stars
Reviewed in India on 25 October 2020,Sonam,Amzon is gave old product.,I don't think so it is brand new. Packing is already open. Not properly sealed as well as the product is aslo not keep properly.,1.0 out of 5 stars
Reviewed in India on 31 October 2020,Abhishek salagare,Reality,This is really gud. In this prize range which all ear phones comes. In that this is beat. Don't wait just take it...,5.0 out of 5 stars
Reviewed in India on 5 February 2021,Nikhil singh,Bass,"Vocals are clear,bass is top notch compet with top brands.i love the earphones and main feature is deep bass which is excellent.",5.0 out of 5 stars
Reviewed in India on 2 August 2020,Amazon Customer,Nice sound,Sound quality and everything was good but it works excellent when connected to iphone but for Android there will be delay in mic,4.0 out of 5 stars
Reviewed in India on 27 March 2021,digvijay singh,Excellent delivery,Worthy investment,5.0 out of 5 stars
Reviewed in India on 26 July 2020,Manish Mehta,Metirial not good....,Look and metirial are not good....i am use for 1 week... connectivity is very poor......when i listen music sound hear not good,1.0 out of 5 stars
Reviewed in India on 21 February 2021,sreenath,"Avg performance Product ,causing ear pain on continous use","Medium sound quality , causing pain in ears even with small sized earbuds during continues use",3.0 out of 5 stars
Reviewed in India on 16 January 2021,Amazon Customer,Not able to hear in one side,"Was working but now, I can hear in only one side of the ear.. What are the options for me?",1.0 out of 5 stars
Reviewed in India on 21 February 2021,Top User,"Great Product, not so great seller service","Great value for money. However, the box seemed tampered with. The seal has clearly been opened before.",4.0 out of 5 stars
Reviewed in India on 1 February 2020,Balvinder Singh,Awesome product,Awesome product with amazing sound and bass.,5.0 out of 5 stars
Reviewed in India on 30 August 2020,Amazon Customer,Good quality product in this range,Product quantity is good. Nice product in this segment by Harmon. There is a room for sound quality important.,4.0 out of 5 stars
Reviewed in India on 11 March 2021,Prashant Agrawal,Best...,"Best according to me, battery is also good, sound quality is amazing...",5.0 out of 5 stars
Reviewed in India on 30 October 2020,Rahul Jain,Good 1,Good product in price.,4.0 out of 5 stars
Reviewed in India on 20 February 2021,Dr. Shemeema. M,Great for the price.,Got it for 799 and experience has been great. Used for 4 months now.,5.0 out of 5 stars
Reviewed in India on 19 December 2020,Manish Kumar,Not upto the mark... disappointed.,It doesn't fit in ear and not having grip hence not good for me.,3.0 out of 5 stars
Reviewed in India on 10 September 2020,K V Joy,Change of ear buds,It is difficult to change the ear buds. They seen to be glued...,4.0 out of 5 stars
Reviewed in India on 22 October 2020,Uv,Not good,Noise destorted after connecting to 2 devices. Other person can't listen the voice properly during call. Below average product.,2.0 out of 5 stars
Reviewed in India on 9 December 2020,Dinesh,Sounds quality... super,Ossssm... Battery Backup.. it's still Full Day... So easy to use...and Handling.. lightweight.... And Good Sound quality...,5.0 out of 5 stars
Reviewed in India on 28 November 2020,sufiyan khan,My left side earphone is not working,I buy this product on 23oct and today is 28nov my left side ear phone is not working now cheap quality. Don't think too buy,1.0 out of 5 stars
Reviewed in India on 10 December 2020,SLM,Okay,Just okay,3.0 out of 5 stars
Reviewed in India on 17 November 2020,Karthika,Review,Very much pleased with the sound and bass quality..,5.0 out of 5 stars
Reviewed in India on 2 September 2020,Rohit Dhayagude,Cheap sound quality,The quality of sound as well as music is very cheap,2.0 out of 5 stars
Reviewed in India on 17 November 2020,Abhay ,Good product,Good base. Clear sound quality. Fit in ear. Dual bass is too good. Impressed with this product. Thank you HARMAN,5.0 out of 5 stars
Reviewed in India on 27 December 2020,Mohit,Best one,I love it's battery and sound quality best product. I bought in only ₹749. But it's fully cost equal for ₹3500,5.0 out of 5 stars
Reviewed in India on 27 March 2021,selvam,What is the use of loop shape.?,Doesn't sit in ear. What is the use of loop shape? Waste.,1.0 out of 5 stars
Reviewed in India on 26 October 2020,MÀÑÓJ K,Superb,"Great sound quality,. As it is a JBL HARMAAN BRAND so it will always be very good product",5.0 out of 5 stars
Reviewed in India on 26 August 2020,Admin@Pencillati,Not working after 2-3 months,The product is fine. Sound quality is good. but after 3 months one of the mic stoped working.,2.0 out of 5 stars
Reviewed in India on 5 November 2020,Alpeshbhai Hinsu,Clear voice quality,"Super duper quality ,vgood connectivity. Clear sound, flexible, good battery backup.... love'infinity",5.0 out of 5 stars
Reviewed in India on 21 October 2020,Tej Prakash Kumawat,Nice product,The sound is super good everything is extremely excellent except battery life that is only 5 to 7 hrs,5.0 out of 5 stars
Reviewed in India on 29 October 2020,Pratik Selukar,best product,"no need to worry if you want to buy hit ""place order"" button I personally loved it...",5.0 out of 5 stars
Reviewed in India on 5 February 2021,Deepak M,Mic Quality is not so good,Sound quality is good. Its what you expect from JBL. But microphone is below average.,3.0 out of 5 stars
Reviewed in India on 15 October 2020,Vijay Kumar,Poor Bluetooth Quality,Bluetooth Range of the Earphone is very poor.You go from one room to other and you loose the quality of sound,3.0 out of 5 stars
Reviewed in India on 4 March 2020,Rupam saha,Mind blowing,Best head phone under 2000. Fabulous bass and sound quality. Its my after 1 manth use review. Everyone try it,5.0 out of 5 stars
Reviewed in India on 26 May 2020,shailendra,Light weight,"In this price rang grat earphone, light weight and battery life good,",5.0 out of 5 stars
Reviewed in India on 8 December 2020,KISHOR KUMAR TUNWAL,Voice breaking issue,Voice breaking issue to other person.,3.0 out of 5 stars
Reviewed in India on 31 July 2020,Aarya Sharma,Wow,Super,5.0 out of 5 stars
Reviewed in India on 28 January 2021,Sona,Fabulous✨,"Received in good condition, worth it, nyc quality of sound, bass, and noise pollution. Go for it u will enjoy.",5.0 out of 5 stars
Reviewed in India on 4 December 2020,Vishal Parmar,Value for money product,I liked the sound quality and the battery life of this product.,4.0 out of 5 stars
Reviewed in India on 25 August 2020,Manikanta Naidu,Missed sound quality and bass quality because power capacity nil,I never thought that i will come across throught this type of situation from jbl infinity. So disappointed with service of jbl,1.0 out of 5 stars
Reviewed in India on 20 November 2020,AGAM,❌🚫PLEASE DON'T BUY IT 🚫❌,worst product ever..... sound quality -5star. connectivity problems. magnet low quality. please don't buy it,1.0 out of 5 stars
Reviewed in India on 29 December 2020,Bal Krishan,Good sound quality,Good sound quality. Battery backup is 10 hours,4.0 out of 5 stars
Reviewed in India on 14 October 2020,PaNKaj Sawle,Build is bed,Sound quality is okk ok...bass is high low is...ok vocal is nice...build quality is very bed,4.0 out of 5 stars
Reviewed in India on 30 November 2020,Amazon Customer,Ear is painful after using 2-3 hours continue,Product is good but can't use it regular it make pain after using 2-3 hours cointiune in ear,4.0 out of 5 stars
Reviewed in India on 26 March 2021,Pradyuman,Can use in multiple devices at a time,Don't buy if use in laptop and mobile it not switch fast and have many problem like audio will delay,3.0 out of 5 stars
Reviewed in India on 12 November 2020,paresh,Go for it under 999rs!!!,Awesome product give battery backup upto 6.30 hrs best bass in deep bass and excellent sound quality,5.0 out of 5 stars
Reviewed in India on 21 November 2020,Durgesh,"The band is a wire and not a neck band, hence it skids off the neck.","It's not a neck band, it's a soft wire",1.0 out of 5 stars
Reviewed in India on 24 November 2020,ANKESH ANAND,"Sound Quality is much better, battery life is Ok.",Everything is good in this price range except the neck covering. There should be some extension that make it fit over the neck.,4.0 out of 5 stars
